UserName;Date;Favorites;Retweets;Text
Roger_Sussex;Fri Apr 10 00:14:48 CEST 2015;1;3;@jade_c241 @trussliz @DefraGovUK @BBCNewsnight @BBCOne @David_Cameron @Conservatives @VinceCable : BlamelessBadgers http://tinyurl.com/loyg46x  !
OmarSalem;Fri Apr 10 00:13:26 CEST 2015;1;0;@David_Cameron probably didn't think this was what Lyton Crosby meant by "crossover". #oops #ToryPanic https://twitter.com/mtpennycook/status/586255907740332033 …
victorginer8;Fri Apr 10 00:13:12 CEST 2015;3;1;Congratulations @David_Cameron for freely expresing your faith and the vital role of Church in our society http://youtu.be/2ghlC9sP2z0 
bethanyusher;Fri Apr 10 00:12:05 CEST 2015;0;3;Any @David_Cameron exes or non paid Osbourne ones we can round up for silly stories? No? You surprise me #bbcqt https://twitter.com/pritchardkate/status/586289664539160576 …
Roger_Sussex;Fri Apr 10 00:12:02 CEST 2015;1;3;@jade_c241 @trussliz @DefraGovUK @BBCNewsnight @BBCOne @David_Cameron @Conservatives : Environment Secretary S/B held to task #BadgerCull !
JaysonFerrero;Fri Apr 10 00:11:48 CEST 2015;0;0;RT @MikeBloomberg amazed how @David_Cameron stuffs his face with NYC hot dogs http://mikebloom.bg/1y941GF  pic.twitter.com/arEzsVsjdM
AHSFutures;Fri Apr 10 00:11:45 CEST 2015;0;0;@David_Cameron Not convinced? Find out more @aylshamhigh Apprenticeship Info Evening 16 April 5-9pm.Uni isn't the only way to a great career
Greekboy8;Fri Apr 10 00:11:06 CEST 2015;0;1;RT @trussliz being exposed as a @David_Cameron Minister who is TOTALLY UNFIT FOR GOVT, #Bbcqt @bbcqt #Newsnight #Skypapers #Bbcpapers @lbc
arobertsonphoto;Fri Apr 10 00:10:16 CEST 2015;0;0;. @George_Osborne . @David_Cameron reminder “ @UKDebtClock: £1,463,998,595,449 // current UK Public Sector Net Debt // http://debt-clock.org ”
WilberDaForce;Fri Apr 10 00:09:21 CEST 2015;0;0;@GRRRRRaham_King @David_Cameron And highlighting he can be ruthless when he has to - a good leadership quality many would think
yvonneridley;Fri Apr 10 00:06:54 CEST 2015;10;12;@AngusMacNeilSNP @David_Cameron Leave him be Angus; Everytime he opens his gob 100 more Scots join @theSNP
Roger_Sussex;Fri Apr 10 00:05:48 CEST 2015;2;1;@jade_c241 @trussliz @DefraGovUK @BBCNewsnight @BBCOne : #RelativePoverty is a #FactofLife under @David_Cameron's @Conservatives ! RSVP
taramirjani;Fri Apr 10 00:04:55 CEST 2015;1;0;I'm a big fan of this Tory policy https://m.youtube.com/watch?v=pgUwpb3I98M … @David_Cameron
MervynRandall;Fri Apr 10 00:03:27 CEST 2015;0;0;@David_Cameron You should recognise & acknowledge people under instruction via apprenticeship and university are different @Conservatives
Karlos_R;Thu Apr 09 23:59:58 CEST 2015;0;0;So, @David_Cameron and @Conservatives make big noise about #Trident , yet retired our aircraft carriers and harriers early #Defence
Charlene685;Thu Apr 09 23:59:47 CEST 2015;1;0;@David_Cameron had a nightmare that I woke up on the 8th May and Ed Milliband was PM. Don't let that happen people #VoteConservative
LDgirl4Toryboy;Thu Apr 09 23:59:29 CEST 2015;0;0;Just isn't enuf #bluenun 2keep me awake4 @bbcthisweek Met @Ed_Miliband Tues @nick_clegg Wed & missed @David_Cameron Mon #luckygirl #bbctw
Globalidentity;Thu Apr 09 23:58:04 CEST 2015;1;4;#bbcqt The biggest threat to this country is @David_Cameron
TheGameVeda;Thu Apr 09 23:57:45 CEST 2015;0;1;@Ed_Miliband has the @edballsmp + @ChukaUmunna 's 2 be PM whilst Desparate @David_Cameron is stuck between a @Nigel_Farage & a @nick_clegg
Greekboy8;Thu Apr 09 23:57:37 CEST 2015;0;7;RT BREAKING NEWS: @David_Cameron exposed Dictating letter & ASKING DOCTORS TO SIGN IT #Bbcqt #Newsnight #Skypapers http://www.mirror.co.uk/news/uk-news/nhs-crisis-tory-plot-letter-5488071#ICID=sharebar_twitter …
dianebartlett99;Thu Apr 09 23:55:27 CEST 2015;2;0;Now that @David_Cameron has set the standard, I do feel @trussliz looks a mess tonight on Question Time. pic.twitter.com/mVqbZOVeYc
bethanyusher;Thu Apr 09 23:55:04 CEST 2015;0;0;By extension, is anyone who is critical of having nuclear weapons stabbing the country in the back @David_Cameron? #bbcqt
Neil_Desilva;Thu Apr 09 23:53:42 CEST 2015;1;1;There you go @David_Cameron this is your fairer Britain at work http://www.mirror.co.uk/news/uk-news/ava-jolliffe-deaf-mute-wheelchair-5198691 … #ToriesOut
torytowncrapola;Thu Apr 09 23:52:46 CEST 2015;1;0;#bbcqt, calling @David_Cameron 'dodgy' is merely stating the sodding obvious, even #Tory bog-roll Telegraph cant defend #MichaelFallon
Redscarf88;Thu Apr 09 23:52:21 CEST 2015;1;0;I wish @David_Cameron had stabbed people on benefits and students in the back. It would have been kinder than what he did do! #QuestionTime
Baumflough;Thu Apr 09 23:51:47 CEST 2015;0;0;So @David_Cameron didn't 'stab anyone in the back' to rise to power? #BBCQT
BarnsleyMiner;Thu Apr 09 23:51:37 CEST 2015;0;0;Economic record under @George_Osborne so good @David_Cameron and #Tories reduced to playground namecalling #bbcqt
TheGameVeda;Thu Apr 09 23:50:38 CEST 2015;0;0;@David_Cameron demeaning the office of @Number10gov & @Conservatives in an age where social media karma can take down tyrants and puppets...
curley39th;Thu Apr 09 23:50:28 CEST 2015;0;0;@David_Cameron @Mark_Spencer fine if you have employment, not on minimum wage or fixed term contract.
rjmlaird;Thu Apr 09 23:49:49 CEST 2015;0;0;Agreed with @trussliz - @Ed_Miliband weak, @David_Cameron proven on world stage. #Trident necessary evil unfortunately. #bbcqt
anon19540;Thu Apr 09 23:49:46 CEST 2015;3;2;@David_Cameron @BumpinGemz What about the chaos you've created within society. Empathy, compassion & society are not in your vocabulary.
Greekboy8;Thu Apr 09 23:49:42 CEST 2015;0;1;RT I can see how public see similarities between #Thatcher & @David_Cameron Govt #Newsnight #Bbcqt #Skypapers @lbc pic.twitter.com/aSrCQ8FL3D
kenkoi_lfc;Thu Apr 09 23:48:44 CEST 2015;1;0;@David_Cameron @BumpinGemz Dear David, F..k the hell off.
DCFCMiguel13;Thu Apr 09 23:48:32 CEST 2015;0;0;Not doing a very good job of moving away from the Nasty Party image, are we @David_Cameron?
BlakeKM;Thu Apr 09 23:48:31 CEST 2015;0;1;. @David_Cameron "the best chances" for young people? So: £2.73 ph apprenticeships, 3.5 Million children in poverty, inept free schools!
miggiwhite;Thu Apr 09 23:48:25 CEST 2015;0;0;For many people the price of this coalitionhttps://youtu.be/deEWsRF88rI via @YouTube And he calls himself a Christian @David_Cameron
MartinOKeeffee;Thu Apr 09 23:47:37 CEST 2015;2;1;. @politicshome @faisalislam hang on, I thought @David_Cameron had said you can't dictate prices to private companies!
chipfromhull1;Thu Apr 09 23:47:32 CEST 2015;0;0;Tory wankers take everything and give you back nothing! Don't waste you're vote on @David_Cameron it's all about making money for the rich!
beti_mac;Thu Apr 09 23:46:50 CEST 2015;1;0;@Skooshbag @Dave_The_Idiot @David_Cameron erm naw!! I do u do thats why we need to change this autocracy!
chigworld;Thu Apr 09 23:46:32 CEST 2015;0;0;@David_Cameron was visiting a bell factory and they let him leave? They must have made one with its end missing. #newsnight @BBCNewsnight
mccool1961;Thu Apr 09 23:45:56 CEST 2015;0;0;Well said @David_Cameron !
2ndJake;Thu Apr 09 23:43:53 CEST 2015;0;0;#bbcnewsnight how about @David_Cameron using his son's death to gain public sympathy over & over again over 5 years
mmalgarra;Thu Apr 09 23:42:12 CEST 2015;0;2;Sí: @David_Cameron está en campaña, pero su felicitación por la Pascua es especialmente oportuna en estos momentos. http://youtu.be/2ghlC9sP2z0 
EyesWatchin;Thu Apr 09 23:41:18 CEST 2015;1;0;@David_Cameron @BumpinGemz Resign.
mseuca;Thu Apr 09 23:41:00 CEST 2015;2;0;@David_Cameron @BumpinGemz Oh Fuck Off Dave. You've fucked the economy you wanker.
ln2718;Thu Apr 09 23:39:21 CEST 2015;1;0;Since you're transferring money from the state to the railways, now you've established the principle, nationalise them! @David_Cameron
ben_searson;Thu Apr 09 23:38:42 CEST 2015;0;0;The Conservatives personal attacks on Red Ed are getting a bit boring now! Let's hear some positivity @David_Cameron
An_what_lad;Thu Apr 09 23:38:11 CEST 2015;3;0;@David_Cameron ay Dave you going to pay the national debit off with said "FOUND" oil *wink *wink call it quits
g_maynard;Thu Apr 09 23:38:06 CEST 2015;0;1;MUST READ @David_Cameron battlebus interview in the Daily Express tomorrow: economy, immigration, the EU and the Labour/SNP threat discussed
LastBusUp;Thu Apr 09 23:38:05 CEST 2015;0;0;God in my son @Number10gov defeating death is the meaning of your existence @David_Cameron all up here had to defeat death to be up heregold
Tri4Kona2014;Thu Apr 09 23:37:29 CEST 2015;0;1;Tomorrow's #airpollution will be so bad we are advised not to exercise.Truly dire& horrifying @MayorofLondon @David_Cameron @CleanAirLondon
rantypete;Thu Apr 09 23:37:22 CEST 2015;1;1;@wenhellfreezes @LeightonLewis4 @David_Cameron ...well known fact : #MichaelFallon is a complete tit.
orinoco99;Thu Apr 09 23:36:30 CEST 2015;0;0;Thank you for nothing @David_Cameron NHS hospital waiting time figures worst in seven years http://gu.com/p/47c8y 
LastBusUp;Thu Apr 09 23:36:20 CEST 2015;0;0;God in my son @Number10gov defeating death is the meaning of your existence @David_Cameron all up here had to defeat death to be eternalife.
c0l5hy69;Thu Apr 09 23:35:32 CEST 2015;1;1;@stuboy1905 " @Number10gov @Conservatives @David_Cameron pic.twitter.com/gaJFSLcDoe"
Skooshbag;Thu Apr 09 23:35:19 CEST 2015;2;0;@Dave_The_Idiot @David_Cameron Dave will say he should have handed out the CVs
torytowncrapola;Thu Apr 09 23:35:06 CEST 2015;1;2;As I have said many times, today's electorate is not the #Sun fodder that @David_Cameron and Co would like to believe them to be,
LeonC1963;Thu Apr 09 23:34:54 CEST 2015;0;0;@David_Cameron SUSPENDED due to your failures and cuts http://www.itv.com/news/london/2015-04-09/paramedic-who-refused-to-help-sick-woman-because-crew-were-too-tired-is-suspended/ …
stusatirical;Thu Apr 09 23:34:34 CEST 2015;0;0;Great to see @UKLabour willing to give up the UK power to get them in! Ffs keep trident! @David_Cameron
MiningDiamondz;Thu Apr 09 23:34:32 CEST 2015;2;1;How to solve public transport problems, sit like this everywhere. Credit to @Oakleyb73. You're welcome @David_Cameron pic.twitter.com/GwbFRQ1cpT
bigdutch7;Thu Apr 09 23:33:12 CEST 2015;0;0;@David_Cameron @Charlene685 suggest you tell your Ipswich canvassers as they actually told me today Cameron is not our leader !!! True Story
An_what_lad;Thu Apr 09 23:31:43 CEST 2015;0;0;@David_Cameron hi Dave I've lost some oil in the Gatwick area giz a shout if you hear anything
CortenTech;Thu Apr 09 23:31:00 CEST 2015;0;0;Tried to call HMRC last 48hrs spent total of 2 hours on hold still not spoken to an advisor @David_Cameron @Conservatives good job eh chaps?
elGrandeSalmon;Thu Apr 09 23:28:57 CEST 2015;0;0;Hi @David_Cameron Just reminding you that you said "Michael Fallon is absolutely right". "Absolutely right." Just in case anyone mentions it
ali_purkiss;Thu Apr 09 23:27:19 CEST 2015;0;0;@David_Cameron playing dirty is not going to win you votes! You should have raised above and said you didn't agree with statement. Vote los
BrittanyFerries;Thu Apr 09 23:27:16 CEST 2015;0;0;@TWMSolicitors @ukhomeoffice @David_Cameron —> and traffic is flowing again so you should be on your way very soon. Many apologies. ^CJ
WantageGroveCG;Thu Apr 09 23:26:49 CEST 2015;0;3;Listen to the Peoples voice on Planning. Wantage Market Place 11.00 Sunday @CPREOxfordshire @CommunityVOP @David_Cameron Be there!
BrittanyFerries;Thu Apr 09 23:26:29 CEST 2015;0;0;@TWMSolicitors @ukhomeoffice @David_Cameron —> This meant we couldn't unload the ship when it first arrived. The fault is now fixed —>
aspadeaspade1;Thu Apr 09 23:25:54 CEST 2015;1;0;@David_Cameron @BumpinGemz @onedirection @comicrelief No dave you twat, WE THE PEOPLE helped with location, we pay for it, not you!
torytowncrapola;Thu Apr 09 23:25:45 CEST 2015;0;1;Consistent factor in @David_Cameron's #Tory party, that if there's a cock-up on offer then Cameron is just the prick who will make it happen
BrittanyFerries;Thu Apr 09 23:25:40 CEST 2015;0;0;@TWMSolicitors @ukhomeoffice @David_Cameron Hello, very sorry for the delay. This wasn't an immigration issue, but a technical problem. —>
PeskyOldGit;Thu Apr 09 23:23:26 CEST 2015;1;0;@Greekboy8 @eddiesurfs @David_Cameron @UKLabour @SkyNews @LBC He'll be cuddling kittens in tomorrows photo shoot I bet :D
DaveFGKelly;Thu Apr 09 23:23:21 CEST 2015;2;13;A man died of starvation in his home after his benefits were sanctioned. He was found dead next to a pile of CVs. Thoughts? @David_Cameron
GaryNHughes;Thu Apr 09 23:22:58 CEST 2015;0;0;Five hour car journey! M1 is a mess! @David_Cameron @EdMillibad @Nigel_Farage etc. Promise to sort this out and you'll get my vote!
BandiniMassimo;Thu Apr 09 23:22:04 CEST 2015;0;0;@KarlTurnerMP @David_Cameron @Ed_Miliband Everything may still happen cause the Tories are as strong as Labour. I predict a hung parliament.
LeonC1963;Thu Apr 09 23:21:43 CEST 2015;0;0;@David_Cameron Do you want @Ed_Miliband to give you had writing your last leaving office speech as he is the better speaker #MilibandMustWin
JoeNicholson10;Thu Apr 09 23:21:35 CEST 2015;1;1;@royrodel1 @chunkymark @David_Cameron @Conservatives And in the police force
btp67;Thu Apr 09 23:19:57 CEST 2015;0;1;@lockhart_flaws @earthygirl01 Proes @Ed_Miliband is the better man, he hasn't lowered himself to @David_Cameron s level.
KarlTurnerMP;Thu Apr 09 23:19:19 CEST 2015;43;80;No wonder @David_Cameron wouldn't go head to head with @Ed_Miliband pic.twitter.com/iLxLBUHCEx
VisctFishpond;Thu Apr 09 23:19:00 CEST 2015;1;0;Since the @bbcjlandale old boys reunion with @david_cameron I don't trust a word on the #bbcnews. There's work to do before BBC gains trust.
davros_stephano;Thu Apr 09 23:17:52 CEST 2015;1;0;@SkyNews @David_Cameron pathetic Cameron. Piss poor policies so taken to bullying tactics. Despicable Tory ideology.
DaKeanes;Thu Apr 09 23:17:41 CEST 2015;0;0;@thecentreline86 @ToryHater2015 @David_Cameron there's a lot of idiots in this feed but you take the cake. Brooks is actually Camerons
LeonC1963;Thu Apr 09 23:16:43 CEST 2015;0;0;@David_Cameron Better start composing your last leaving speech and I hope it is full off apologies #MilibandMustWin
charissanewsome;Thu Apr 09 23:16:08 CEST 2015;0;0;Really! @David_Cameron on @BBCLookNorth it's got to be #Election2015 ......see you or your replacement in another 5 years!
TheMorganics;Thu Apr 09 23:15:04 CEST 2015;1;0;@chris58110 @David_Cameron Haha! Thanks. Starting to bounce back a bit from the virus I think! ;-)
Chanctonman;Thu Apr 09 23:14:06 CEST 2015;1;1;@NorthSn @chunkymark @Conservatives @Jeremy_Hunt @David_Cameron Ok, forget The Lords, they're all asleep anyway
southheath;Thu Apr 09 23:13:31 CEST 2015;0;4;@David_Cameron: destroying support in the Tory heartlands by putting #HS2 developers before protected countryside may cost you an election.
dianebartlett99;Thu Apr 09 23:13:13 CEST 2015;0;2;I'll be voting for @Ed_Miliband I'm disgusted by @David_Cameron dirty game playing gutter work from the nasty party pic.twitter.com/eSZaE6AQQr
Jailender;Thu Apr 09 23:12:59 CEST 2015;0;0;@David_Cameron would you authorise the use of a Nuclear weapon? Its a non discriminative weapon,civilians killed! #warcrime @NicolaSturgeon
KirkChris;Thu Apr 09 23:12:57 CEST 2015;0;0;@David_Cameron is probably too young to remember the Healey dictum: "When in a hole, stop digging"......
RandallNortham;Thu Apr 09 23:12:43 CEST 2015;1;2;@andrewspoooner @GrannyPat60 @MikeBloomberg @David_Cameron did he eat it with a knife and fork?
grancake;Thu Apr 09 23:12:35 CEST 2015;0;1;@Bevrinton64 @jeanniejuno @David_Cameron I sympathise with you but your council are ultimately responsible they allot the forgiven to them
thebritishmenu;Thu Apr 09 23:12:19 CEST 2015;0;0;@Ed_Miliband @David_Cameron What will you do for food education in our schools? @jamieoliver #FoodRevolutionDay get fired up about it!
JCP_UK;Thu Apr 09 23:11:36 CEST 2015;1;1;@David_Cameron We'd love to see the houses youngsters could buy on their unskilled £2.65 per hour apprenticeships!
Femme1Bella;Thu Apr 09 23:10:47 CEST 2015;0;0;@chunkymark @Conservatives @Jeremy_Hunt @David_Cameron Have they seen the letter from 140 clinicians complaining about the state of the NHS
Linds54;Thu Apr 09 23:10:36 CEST 2015;0;0;@David_Cameron mudslinging is a disgrace and decades out of date. How to alienate voters. Bad mistake. Voters are not stupid. #GE2015
Chanctonman;Thu Apr 09 23:10:18 CEST 2015;1;1;@chunkymark @NorthSn @Conservatives @Jeremy_Hunt @David_Cameron I want 100 Rodent Operatives to sign letter offering to clean up Westminster
KarlTurnerMP;Thu Apr 09 23:08:17 CEST 2015;4;14;#Tory dossier urges personal attacks on @Ed_Miliband. #DesperateDave @David_Cameron? http://news.sky.com/story/1461837/tory-dossier-urges-attacks-on-ed-miliband …
chunkymark;Thu Apr 09 23:07:37 CEST 2015;6;23;Email: @Conservatives Tory Party @Jeremy_Hunt @David_Cameron looking to find 100 doctors to support them https://twitter.com/roylilley/status/586211004004040704 …
Rad1o_Head;Thu Apr 09 23:07:35 CEST 2015;1;0;@Different_Name_ @WellingtonCone @David_Cameron Next, residents renaming their homes "Southfork" and calling their kids JR.
TheMorganics;Thu Apr 09 23:07:21 CEST 2015;1;0;@chris58110 @David_Cameron No lips!
Educato98;Thu Apr 09 23:06:33 CEST 2015;0;0;" @David_Cameron: My video message... https://www.youtube.com/watch?v=G1qo1gd4klc … " Thank you so much for defending the truth!
GRRRRRaham_King;Thu Apr 09 23:05:12 CEST 2015;0;0;Foolish Fallon - allowing Milliband for once to look statesmanlike and decent. @David_Cameron you need to stop this crap.
JillHarrison1;Thu Apr 09 23:04:59 CEST 2015;0;0;@ToryHater2015 @David_Cameron dodgy that's his character
2LittleBuds;Thu Apr 09 23:03:12 CEST 2015;0;0;. @trussliz is on #bbcqt - I see @David_Cameron is hiding behind a woman instead of sending out his heavyweights #running scared #VoteLabour
